id	filename	md5	size	state
36be1c8f-a875-499a-bbb1-8ddca0d218a1	TCGA.GBM.muse.36be1c8f-a875-499a-bbb1-8ddca0d218a1.protected.maf.gz	3fa8e2596c43b3ca030d8ccebeb637db	49803587	submitted
2a2c17a5-9110-4e44-bd92-b12198ee9e2b	TCGA.GBM.mutect.2a2c17a5-9110-4e44-bd92-b12198ee9e2b.protected.maf.gz	e3e3be83988eadca171539cef1bcdd0e	789115685	submitted
074ce2df-0dc9-42b4-b93b-39fab11d5320	TCGA.GBM.varscan.074ce2df-0dc9-42b4-b93b-39fab11d5320.protected.maf.gz	f5af35c4cf0604708425b75fa9be1340	99394307	submitted
33c7a781-999b-4a14-ac4d-f3152f9d1a7e	TCGA.GBM.somaticsniper.33c7a781-999b-4a14-ac4d-f3152f9d1a7e.protected.maf.gz	98ab008696bda844fc7b30579e310ef6	124777724	submitted
d1a40f68-b435-4fc3-85d6-cb85c240284f	TCGA.HNSC.muse.d1a40f68-b435-4fc3-85d6-cb85c240284f.protected.maf.gz	f6fb81f1e2777c3064b5d8335d1b0b2a	56933596	submitted
38cc0c93-02c7-4181-a9aa-49fe759ec595	TCGA.HNSC.varscan.38cc0c93-02c7-4181-a9aa-49fe759ec595.protected.maf.gz	e6e80c3e2ee987c50d7ce08ba0957e40	73595674	submitted
bfd6c02f-ef61-4f56-bbd4-dfd5bd6e4954	TCGA.HNSC.somaticsniper.bfd6c02f-ef61-4f56-bbd4-dfd5bd6e4954.protected.maf.gz	a6432799c5be97daf35ce5009d3ed1c3	83566094	submitted
9ecbc29a-4210-4086-830b-b7c8ed07a2e4	TCGA.HNSC.mutect.9ecbc29a-4210-4086-830b-b7c8ed07a2e4.protected.maf.gz	79f5c782dfc01cfee5e47a149765f87d	447042447	submitted
258c6357-4348-4b95-a266-03f50d862d9f	TCGA.KICH.somaticsniper.258c6357-4348-4b95-a266-03f50d862d9f.protected.maf.gz	8954a77a136fd5c3177892c5e62711ab	14152639	submitted
cc618202-c395-49a4-8907-5abacc846566	TCGA.KICH.varscan.cc618202-c395-49a4-8907-5abacc846566.protected.maf.gz	53df7c9097d65382b364f7cf586e7066	5266059	submitted
4dbd29dd-8afb-40bc-afda-02b3a3e74905	TCGA.KICH.muse.4dbd29dd-8afb-40bc-afda-02b3a3e74905.protected.maf.gz	16a08e8da66782290ef0285fd9e23402	4742798	submitted
e1114e87-2f3a-4784-8a84-6206098deeb9	TCGA.KICH.mutect.e1114e87-2f3a-4784-8a84-6206098deeb9.protected.maf.gz	0a06b0fa56dbb8e88f5aeccf42c5f433	56485112	submitted
c70c0a76-8129-4129-9ab1-d3b725ceb21e	TCGA.KIRC.varscan.c70c0a76-8129-4129-9ab1-d3b725ceb21e.protected.maf.gz	fb331dfe0d975a07100af66dddf32ae7	47683755	submitted
a87dbe59-b9c2-4560-93c4-ee2ff9c9ba76	TCGA.KIRC.muse.a87dbe59-b9c2-4560-93c4-ee2ff9c9ba76.protected.maf.gz	f30c1831dfe7cc2ee2a718114df0cac5	28954173	submitted
bf3127a5-e469-447a-82c5-08ce565a3e25	TCGA.KIRC.somaticsniper.bf3127a5-e469-447a-82c5-08ce565a3e25.protected.maf.gz	fd8fce300a1abf52cb889dc69768871c	305614327	submitted
11665348-8c8f-433a-aeab-2889a23da659	TCGA.KIRC.mutect.11665348-8c8f-433a-aeab-2889a23da659.protected.maf.gz	a56f7b07bfda0b04403e076996af5c58	564883827	submitted
9124968f-f746-4626-b937-9379edd09396	TCGA.KIRP.mutect.9124968f-f746-4626-b937-9379edd09396.protected.maf.gz	7694b20802ef367413a285b0a6f99c99	312009229	submitted
42e2fad2-ddb2-4dce-ab38-64bce2925909	TCGA.KIRP.muse.42e2fad2-ddb2-4dce-ab38-64bce2925909.protected.maf.gz	e75a3f356fb27320182261922d035097	27256812	submitted
4de9a401-f384-469b-95e0-d4484a43ee26	TCGA.KIRP.varscan.4de9a401-f384-469b-95e0-d4484a43ee26.protected.maf.gz	3adb2dd621e6f71e7bf8d513fe83529e	37382915	submitted
4da909b7-2ba4-482e-a721-5dadc94b2436	TCGA.KIRP.somaticsniper.4da909b7-2ba4-482e-a721-5dadc94b2436.protected.maf.gz	526f66b0b4221ab1e71e45176e1369d1	60676588	submitted
f0c2efe6-2678-4f62-ac9a-9211e7892b98	TCGA.LAML.somaticsniper.f0c2efe6-2678-4f62-ac9a-9211e7892b98.protected.maf.gz	9c190bbb75afc799a4564902e40c746d	137919026	submitted
58065c7f-cbce-4edb-ac39-ae1a4629bab6	TCGA.LAML.mutect.58065c7f-cbce-4edb-ac39-ae1a4629bab6.protected.maf.gz	fb6c3765e8fd5ff25ecbadaab3d0e44f	341894060	submitted
239ab606-748f-41ac-b2c2-aefbb3125816	TCGA.LAML.varscan.239ab606-748f-41ac-b2c2-aefbb3125816.protected.maf.gz	b7d34a20aa495dfca18df7319630e785	41341149	submitted
8409c835-7764-4a68-9676-9a1b299d8ad7	TCGA.LAML.muse.8409c835-7764-4a68-9676-9a1b299d8ad7.protected.maf.gz	4db1d73577555b88077737bbf08ebb5c	24748355	submitted
0e6d5199-4029-43e8-9fca-7d1aee96257a	TCGA.LGG.somaticsniper.0e6d5199-4029-43e8-9fca-7d1aee96257a.protected.maf.gz	5cd857d80f6cbaee4a7b8382b1a494b6	70911628	submitted
91fab4cf-bca4-478e-ae4e-32c9810ed90d	TCGA.LGG.mutect.91fab4cf-bca4-478e-ae4e-32c9810ed90d.protected.maf.gz	5f93dd8f4ca911b18fd0ca33aa69c316	324604895	submitted
8fa28b45-8928-42ef-82f9-1d8cd341aa6b	TCGA.LGG.muse.8fa28b45-8928-42ef-82f9-1d8cd341aa6b.protected.maf.gz	8cab98193b71ae24ca7d12a0635fcaa5	26704772	submitted
cfe07dd0-8628-4dc7-bc51-730cc23a3902	TCGA.LGG.varscan.cfe07dd0-8628-4dc7-bc51-730cc23a3902.protected.maf.gz	dbad7e0d13d214d30d835e24832ba960	35870241	submitted
f3d54248-1bf5-4dab-b7b0-9d31790da418	TCGA.LIHC.somaticsniper.f3d54248-1bf5-4dab-b7b0-9d31790da418.protected.maf.gz	4cc84945be7e3b46c77027b788314ce5	300592428	submitted
84d80da7-d2a5-4c9b-bde1-18a0e92d3290	TCGA.LIHC.mutect.84d80da7-d2a5-4c9b-bde1-18a0e92d3290.protected.maf.gz	5ebfaa4a5d1402cc84fdc83617ef68fc	524039958	submitted
e92982ee-3087-4497-905b-a6c09f6c11e5	TCGA.LIHC.varscan.e92982ee-3087-4497-905b-a6c09f6c11e5.protected.maf.gz	2e1bc231b9c0ac7f16be25ceaf86c226	53788446	submitted
77710124-4616-49f9-81e0-bba55fb1dba8	TCGA.LIHC.muse.77710124-4616-49f9-81e0-bba55fb1dba8.protected.maf.gz	ee087098274623752af3b8c34cccb901	43013617	submitted
0ca2f471-c613-4513-8cb2-f84e3c51f181	TCGA.LUAD.somaticsniper.0ca2f471-c613-4513-8cb2-f84e3c51f181.protected.maf.gz	a987bf600b8d3f145d9e7af9ddd87180	288310169	submitted
7278d58b-617b-46cc-b1ad-9e89f20f72e6	TCGA.LUAD.mutect.7278d58b-617b-46cc-b1ad-9e89f20f72e6.protected.maf.gz	e4b1e1fa23485b592e32c01dbc2f6447	726704742	submitted
496c2c80-16a5-4306-bac8-804e2c648c2b	TCGA.LUAD.muse.496c2c80-16a5-4306-bac8-804e2c648c2b.protected.maf.gz	5eef414616260c52878a9b63c84b15ac	114330471	submitted
416c1a47-ed17-45b3-ab4a-8d5c00d921f2	TCGA.LUAD.varscan.416c1a47-ed17-45b3-ab4a-8d5c00d921f2.protected.maf.gz	34d85ca3d64fec8c355252df66ef9038	137050409	submitted
89518f42-2d6a-47b3-8141-ffa62b6f6e35	TCGA.LUSC.muse.89518f42-2d6a-47b3-8141-ffa62b6f6e35.protected.maf.gz	818660951acfce12ab1e8d6fe156cd91	94758895	submitted
c456db2f-398d-4712-b0cf-071d3449ef91	TCGA.LUSC.somaticsniper.c456db2f-398d-4712-b0cf-071d3449ef91.protected.maf.gz	ee9d1ee24393e519fedfd02652b54554	193030833	submitted
32fcd53c-af0c-4f50-a961-242fb688845a	TCGA.LUSC.varscan.32fcd53c-af0c-4f50-a961-242fb688845a.protected.maf.gz	fc5d183445c96598d78437969c3f802b	123086189	submitted
c40c2afc-f2c8-48ca-bb30-95094df1ce4b	TCGA.LUSC.mutect.c40c2afc-f2c8-48ca-bb30-95094df1ce4b.protected.maf.gz	97ecca8c38e5769950590b53dbdc9c4b	665410233	submitted
05881ad7-b0e2-4a12-8d44-f75144cf4d07	TCGA.MESO.mutect.05881ad7-b0e2-4a12-8d44-f75144cf4d07.protected.maf.gz	e1afc4b5a2f7413df753b05877bff22f	74306785	submitted
d04e8762-6e60-4318-abcb-2979470dcd99	TCGA.MESO.muse.d04e8762-6e60-4318-abcb-2979470dcd99.protected.maf.gz	989967f928935f2e0291a2a642781bc9	3989184	submitted
d0f5925b-822d-44b3-92f1-df6741fa36f4	TCGA.MESO.varscan.d0f5925b-822d-44b3-92f1-df6741fa36f4.protected.maf.gz	33b3957019f7099737897230ed975398	10044016	submitted
d20b3f47-4bfc-422a-bc20-2a360a76d8c5	TCGA.MESO.somaticsniper.d20b3f47-4bfc-422a-bc20-2a360a76d8c5.protected.maf.gz	71e21b5b2ba3395d755e28243a790e12	22904444	submitted
adf26054-cf5f-42b6-8c27-b13382c778a2	TCGA.OV.varscan.adf26054-cf5f-42b6-8c27-b13382c778a2.protected.maf.gz	5e084eb216402771d4a238a3a086fba1	139641973	submitted
ba4b7536-356e-449e-9c47-6aca492fe628	TCGA.OV.mutect.ba4b7536-356e-449e-9c47-6aca492fe628.protected.maf.gz	00b37064cb04c4d64a7a9a517e0f8383	1107956372	submitted
212284d7-4a8b-4d85-895b-f4e00b8734f1	TCGA.OV.muse.212284d7-4a8b-4d85-895b-f4e00b8734f1.protected.maf.gz	1892fe6da6ea86343b102de8d19830a6	50399783	submitted
5cffef51-d99a-41a5-801b-b76bde9fbd76	TCGA.OV.somaticsniper.5cffef51-d99a-41a5-801b-b76bde9fbd76.protected.maf.gz	13bcfbaf154b2274f843bd21223a2858	256452807	submitted
c9744eda-261e-4d13-a861-233913a6d58b	TCGA.PAAD.varscan.c9744eda-261e-4d13-a861-233913a6d58b.protected.maf.gz	b78e507a2a900a718e494269be73f1d7	14699134	submitted
d07e2909-b642-415f-b877-01239d33a26d	TCGA.PAAD.somaticsniper.d07e2909-b642-415f-b877-01239d33a26d.protected.maf.gz	3196d94a77cafa3525094dd88cab4874	33186452	submitted
d3e11635-7db0-487a-9655-76debd5a682a	TCGA.PAAD.mutect.d3e11635-7db0-487a-9655-76debd5a682a.protected.maf.gz	628cb46a5de121004578c6cd0f902c4c	232365471	submitted
297dde66-a435-4053-b6e4-4d1fbd81a9af	TCGA.PAAD.muse.297dde66-a435-4053-b6e4-4d1fbd81a9af.protected.maf.gz	7e6f396bf630f9478df264c6a2d76322	16703089	submitted
fc8699ec-2220-45d6-8dab-670f8ffbabb4	TCGA.PCPG.somaticsniper.fc8699ec-2220-45d6-8dab-670f8ffbabb4.protected.maf.gz	04ae867d2c291cc4c66668691acf82db	17094208	submitted
0b0ab609-1431-49df-b2b6-eae4ce229cd1	TCGA.PCPG.varscan.0b0ab609-1431-49df-b2b6-eae4ce229cd1.protected.maf.gz	80dcf717b1d80cd0af973375dedc297a	6403355	submitted
461414e9-5a5e-4bbe-8546-cc227f0c14eb	TCGA.PCPG.mutect.461414e9-5a5e-4bbe-8546-cc227f0c14eb.protected.maf.gz	2b76c33e492998fc3b0378e4bebefe4a	77715399	submitted
66e6303f-91a7-42ac-beda-d29eefc728a8	TCGA.PCPG.muse.66e6303f-91a7-42ac-beda-d29eefc728a8.protected.maf.gz	b1651476a961cd50c688b82a4e305139	4523776	submitted
bab48fb2-ec74-4a24-8da3-c4b35b658041	TCGA.PRAD.varscan.bab48fb2-ec74-4a24-8da3-c4b35b658041.protected.maf.gz	cb1bc77f48039dda94bb6169612d24ef	29958379	submitted
69ae518b-b29a-4971-b18a-0a01bad3e6bc	TCGA.PRAD.muse.69ae518b-b29a-4971-b18a-0a01bad3e6bc.protected.maf.gz	0102031b535a24e8be55cab9f4d9ad3d	23182327	submitted
9def3bb9-7097-4bdf-b512-6d22e4c67851	TCGA.PRAD.mutect.9def3bb9-7097-4bdf-b512-6d22e4c67851.protected.maf.gz	6bace1927f9bf5e5b0c2dcc2161c9aca	303914841	submitted
7ebe6131-3237-4c2d-b553-37d192302573	TCGA.PRAD.somaticsniper.7ebe6131-3237-4c2d-b553-37d192302573.protected.maf.gz	b42691a08f979ed7dadc797aedf04990	56799803	submitted
e2c386f9-13cb-4a67-877f-908d3a7513d5	TCGA.READ.mutect.e2c386f9-13cb-4a67-877f-908d3a7513d5.protected.maf.gz	e1ee35635af50dbf0ad3fa0913356990	482250720	submitted
84fb80cc-5190-4cb2-85dd-054359d43c54	TCGA.READ.somaticsniper.84fb80cc-5190-4cb2-85dd-054359d43c54.protected.maf.gz	2a84d1259fde835367c48c245fe5c8dd	405020991	submitted
614dee10-e707-4e0e-b702-eaa30f1ecd77	TCGA.READ.muse.614dee10-e707-4e0e-b702-eaa30f1ecd77.protected.maf.gz	b69aa0547a281f815b1c9fd6eea8178e	36355999	submitted
942b9b0c-1fb4-4cc2-8fd0-336f6544266f	TCGA.READ.varscan.942b9b0c-1fb4-4cc2-8fd0-336f6544266f.protected.maf.gz	22744f6e8f5d5e81dcf2f59fa3566b2f	50060773	submitted
3c65af3e-cbf9-4fa1-92d3-b0407eff7849	TCGA.SARC.muse.3c65af3e-cbf9-4fa1-92d3-b0407eff7849.protected.maf.gz	7011214be4ea8dd4b039c07e346a1079	22200234	submitted
dc5481c2-780b-4548-ab78-2ee17440a666	TCGA.SARC.mutect.dc5481c2-780b-4548-ab78-2ee17440a666.protected.maf.gz	6eefc40d5f82844bc793a8ed739b5882	281603156	submitted
925a4a98-f9ac-4f90-b143-60ab682acc67	TCGA.SARC.somaticsniper.925a4a98-f9ac-4f90-b143-60ab682acc67.protected.maf.gz	0b02addb168e11c341adb40037c2c1cb	80205089	submitted
8aa514e3-e403-4a3f-bb1b-5a8081c02cd9	TCGA.SARC.varscan.8aa514e3-e403-4a3f-bb1b-5a8081c02cd9.protected.maf.gz	f01b8f25c43a1cdb30d5c7b9bdca7a1d	35709919	submitted
bd022199-d399-45db-8474-6dc1f3aad457	TCGA.SKCM.mutect.bd022199-d399-45db-8474-6dc1f3aad457.protected.maf.gz	4e235bbfd3a160ec4bc2ec99f8d745d9	973536870	submitted
a83548c2-e6b2-45cf-a7c3-ec099daf30ce	TCGA.SKCM.varscan.a83548c2-e6b2-45cf-a7c3-ec099daf30ce.protected.maf.gz	843260e724c3dc28abebfd20aa432a60	261125895	submitted
4cd49f89-d7e2-4333-9872-0bff5327c896	TCGA.SKCM.muse.4cd49f89-d7e2-4333-9872-0bff5327c896.protected.maf.gz	4aa84b3cecb878771464e5c402be0fcd	164776769	submitted
4ff8ab0f-1a75-44f6-af48-2b30fc6d5a08	TCGA.SKCM.somaticsniper.4ff8ab0f-1a75-44f6-af48-2b30fc6d5a08.protected.maf.gz	1bc1098da794320672d87f798b359bb4	215499917	submitted
091c45a9-51b6-4c04-9fa2-841cc9523d4f	TCGA.STAD.varscan.091c45a9-51b6-4c04-9fa2-841cc9523d4f.protected.maf.gz	fb33ad7c632775b12b7eb12006f0f57f	98841051	submitted
5306d908-7b40-4af2-b57f-b2315454a83b	TCGA.STAD.somaticsniper.5306d908-7b40-4af2-b57f-b2315454a83b.protected.maf.gz	80d95694b608eb12ab51bdb7dd1d7993	173978725	submitted
c8331558-c88a-4e18-add4-699cdcd1ba91	TCGA.STAD.mutect.c8331558-c88a-4e18-add4-699cdcd1ba91.protected.maf.gz	88b577b85e89c6519198887fd8f63a50	537726608	submitted
0dc5c8fc-4502-457f-bfdd-a4f33fdb249f	TCGA.STAD.muse.0dc5c8fc-4502-457f-bfdd-a4f33fdb249f.protected.maf.gz	f5c38c4daa23d0e691bd441bd4fcf9d9	85896198	submitted
4564d6ae-722a-447d-905d-74d049bdffd4	TCGA.TGCT.mutect.4564d6ae-722a-447d-905d-74d049bdffd4.protected.maf.gz	d1a9f9fde66405be85fe4e30526ce7f5	144917285	submitted
b7548e1b-bd3e-45fa-a980-78d61f78111a	TCGA.TGCT.somaticsniper.b7548e1b-bd3e-45fa-a980-78d61f78111a.protected.maf.gz	465bb986fa27225e1382e04542f0f110	32214581	submitted
02b763a8-ef79-4018-8f84-decd133c4bb8	TCGA.TGCT.muse.02b763a8-ef79-4018-8f84-decd133c4bb8.protected.maf.gz	f07cbb5b932893127b98876adea43783	12402955	submitted
17d75de2-ea4a-445d-8423-3ffbe1aad979	TCGA.TGCT.varscan.17d75de2-ea4a-445d-8423-3ffbe1aad979.protected.maf.gz	680b9aa919f8967bb4d8ce0ef9ad34ea	12379801	submitted
8919b7f7-24c8-4e89-bba0-c5227c9e536d	TCGA.THCA.muse.8919b7f7-24c8-4e89-bba0-c5227c9e536d.protected.maf.gz	1908f1769488fbe6d086c3136e759a0d	18486270	submitted
5f631ff0-fb6f-45c0-b8a9-f5d71e2daf61	TCGA.THCA.mutect.5f631ff0-fb6f-45c0-b8a9-f5d71e2daf61.protected.maf.gz	68edb8bc55061b6861e298d7c2fe46bd	414530706	submitted
7b6a425d-52b9-4531-ba0b-7f6a7b84d822	TCGA.THCA.varscan.7b6a425d-52b9-4531-ba0b-7f6a7b84d822.protected.maf.gz	bc64aef56803c5e037f52679ac31f0ae	26748128	submitted
1949bc24-a43c-4d84-ace7-2e982c2c062c	TCGA.THCA.somaticsniper.1949bc24-a43c-4d84-ace7-2e982c2c062c.protected.maf.gz	dbb68d091c51a74a1bd6b08edbb18a11	53862394	submitted
92fcc98a-f943-4e38-b59a-48d9fa867335	TCGA.THYM.varscan.92fcc98a-f943-4e38-b59a-48d9fa867335.protected.maf.gz	433e19a749443bb7e405c6e9919986fc	15097910	submitted
83d3c385-4b95-4b13-acd6-3fe2911f3d31	TCGA.THYM.muse.83d3c385-4b95-4b13-acd6-3fe2911f3d31.protected.maf.gz	db2bdd54ecd7ec8af097dfee6ea71d7a	7430489	submitted
