id	filename	md5	size	state
a8dc2dd2-74b3-4035-9551-c0ae3f76293e	TCGA.KICH.mutect.a8dc2dd2-74b3-4035-9551-c0ae3f76293e.somatic.maf.gz	68a9afe8048d50d232675ee0b927bec3	386869	submitted
0cf0f121-4f10-436e-bfc3-8fcfd5f78d0d	TCGA.KIRC.mutect.0cf0f121-4f10-436e-bfc3-8fcfd5f78d0d.somatic.maf.gz	25b526c200f0c070f5f632d9d8f9d109	5070452	submitted
b1c13b93-7ad6-4d09-b613-84a7c55e61d9	TCGA.KIRP.mutect.b1c13b93-7ad6-4d09-b613-84a7c55e61d9.somatic.maf.gz	6bdc66b22be6a7db22804b220bdd3e9b	5415645	submitted
bac5a617-5b1d-4c33-b9ac-b48bd7e4947a	TCGA.LAML.mutect.bac5a617-5b1d-4c33-b9ac-b48bd7e4947a.somatic.maf.gz	6235e5dde78f4ad3a5a52d9363a43b7d	1486527	submitted
42ff7a98-5a9a-48ad-ad9d-d3a23c245296	TCGA.LGG.mutect.42ff7a98-5a9a-48ad-ad9d-d3a23c245296.somatic.maf.gz	d4b3a23aaca1273c3262bb225293fba3	5587965	submitted
dc3f239a-ffc6-4e60-b5f5-9f365daaf60a	TCGA.LIHC.mutect.dc3f239a-ffc6-4e60-b5f5-9f365daaf60a.somatic.maf.gz	06fc365026a91cc60e27e9d6a0311004	8832901	submitted
76b0eec4-bbb6-4340-972d-05a5aace63a4	TCGA.LUAD.mutect.76b0eec4-bbb6-4340-972d-05a5aace63a4.somatic.maf.gz	16dd4fde8551e638837cc3b6d213dfca	37659361	submitted
846c4788-cda0-4f11-b240-a7ad977e032f	TCGA.LUSC.mutect.846c4788-cda0-4f11-b240-a7ad977e032f.somatic.maf.gz	7a62d2e1e4f1b9879f0d60e0a25adb90	31890773	submitted
34a32349-bf87-4e96-86a5-ca23f0db475e	TCGA.MESO.mutect.34a32349-bf87-4e96-86a5-ca23f0db475e.somatic.maf.gz	65f85179dd2187fea0f8c3060463d862	692904	submitted
bc5ee1aa-969d-472d-920b-0e654cc585fa	TCGA.OV.mutect.bc5ee1aa-969d-472d-920b-0e654cc585fa.somatic.maf.gz	e0731088d7ac0583e1858a876e88a4ee	54148167	submitted
6f72cd49-6c0e-4409-8e94-26ea5d421bc8	TCGA.PAAD.mutect.6f72cd49-6c0e-4409-8e94-26ea5d421bc8.somatic.maf.gz	84c61c8c4766fb1e05cfdfef96cff4ae	4501434	submitted
e087cf64-b514-4e92-af9d-2b18341098d5	TCGA.PCPG.mutect.e087cf64-b514-4e92-af9d-2b18341098d5.somatic.maf.gz	e7133db10ceef0c7514a0b3510e3a06f	445314	submitted
0d708001-437e-4b78-9ffa-bfafdfc10a28	TCGA.PRAD.mutect.0d708001-437e-4b78-9ffa-bfafdfc10a28.somatic.maf.gz	b07a363a708c8cb0ae48e0074dcc87b6	4319467	submitted
221f1dec-b539-4345-b687-435659fc21af	TCGA.READ.mutect.221f1dec-b539-4345-b687-435659fc21af.somatic.maf.gz	e69c0c6137e1b61556198ef288bdeb03	11188325	submitted
84fad8c0-ac06-4181-92d9-0562392325ba	TCGA.SARC.mutect.84fad8c0-ac06-4181-92d9-0562392325ba.somatic.maf.gz	077fc602ba6b0b9f2d7390a7ce173fc5	3918245	submitted
4aee3e32-2802-4e1e-8577-d74b414f30f7	TCGA.SKCM.mutect.4aee3e32-2802-4e1e-8577-d74b414f30f7.somatic.maf.gz	04351e5c2e5a0a7d3b0caa92208bb2e8	68967696	submitted
98d14107-5fb5-49bd-ac38-a52178838d6c	TCGA.STAD.mutect.98d14107-5fb5-49bd-ac38-a52178838d6c.somatic.maf.gz	adcb144ae25f4be94c45a257fa5f3f40	29003762	submitted
c3155e81-df07-49c6-8502-ef6ebc60812e	TCGA.TGCT.mutect.c3155e81-df07-49c6-8502-ef6ebc60812e.somatic.maf.gz	0e114f621ec4cb7e5d7af3dab35c1d61	596122	submitted
3207f158-6f79-4636-81a1-ce1b30157925	TCGA.THCA.mutect.3207f158-6f79-4636-81a1-ce1b30157925.somatic.maf.gz	b9f0d63861d97ce13d1b40900cc00c23	3637100	submitted
ea93d4df-5e76-484a-b7b8-93900ea1d61c	TCGA.THYM.mutect.ea93d4df-5e76-484a-b7b8-93900ea1d61c.somatic.maf.gz	d872adef0d54a58f58fb22adc930a510	585045	submitted
a142d8b8-7741-4869-9ca4-0025890eee18	TCGA.UCEC.mutect.a142d8b8-7741-4869-9ca4-0025890eee18.somatic.maf.gz	3172c3fc77cc5b8ec8961a05ed4ed739	98709941	submitted
cfc3f9e4-ac0d-4133-b616-a7d2caf28e54	TCGA.UCS.mutect.cfc3f9e4-ac0d-4133-b616-a7d2caf28e54.somatic.maf.gz	7939a56a1ee6dc5d290058b536ac6b7c	1489568	submitted
a96185ef-5b9b-4f0e-b437-f6a0f4f0892b	TCGA.UVM.mutect.a96185ef-5b9b-4f0e-b437-f6a0f4f0892b.somatic.maf.gz	6e4e24d6391c5117168c1f33ba742f29	264468	submitted
